Studio ItemNo	BaseStudioItemNo	BL ItemNo	BL ItemKey	LDraw ItemNo	LDD ItemNo	Description	isPerfectForCulling	BLCatalogIndex	BLCatalogSubIndex	EasyModeIndex	IsAssembly?	flexible type	IsDecorated	XPCatalogIndex	XPCatalogSubIndex
-1303	-3343	777p01	1627	777p01.dat		Flag on Flagpole, Wave with Germany Pattern	o	0	0	0	False		True		
67547	-3352	777p01ridged	67547	786p01.dat		Flag on Flagpole, Wave with Germany Pattern, Ridged Flagpole	o	39	-1	24	False		True	5087	5088
-1304	-3343	777p02	1628	777p02.dat		Flag on Flagpole, Wave with Sweden Pattern	o	0	0	0	False		True		
1628	-3342	777p02	1628	776p02.dat		Flag on Flagpole, Wave with Sweden Pattern	o	39	-1	24	False		True	5087	5088
-1305	-3343	777p03	1629	777p03.dat		Flag on Flagpole, Wave with Denmark Pattern	o	0	0	0	False		True		
1629	-3342	777p03	1629	776p03.dat		Flag on Flagpole, Wave with Denmark Pattern	o	39	-1	24	False		True	5087	5088
-1306	-3343	777p04	1630	777p04.dat		Flag on Flagpole, Wave with Finland Pattern	o	0	0	0	False		True		
1630	-3342	777p04	1630	776p04.dat		Flag on Flagpole, Wave with Finland Pattern	o	39	-1	24	False		True	5087	5088
16799	-3342	777p05	16799	776p05.dat		Flag on Flagpole, Wave with Norway Pattern	o	39	-1	24	False		True	5087	5088
-1307	-3343	777p05	16799	777p05.dat		Flag on Flagpole, Wave with Norway Pattern	o	0	0	0	False		True		
17028	-3342	777p06	17028	776p06.dat		Flag on Flagpole, Wave with Austria Pattern	o	39	-1	24	False		True	5087	5088
-1308	-3343	777p06	17028	777p06.dat		Flag on Flagpole, Wave with Austria Pattern	o	0	0	0	False		True		
-1309	-3343	777p07	2415	777p07.dat		Flag on Flagpole, Wave with Netherlands Pattern	o	0	0	0	False		True		
2415	-3342	777p07	2415	776p07.dat		Flag on Flagpole, Wave with Netherlands Pattern	o	39	-1	24	False		True	5087	5088
17030	-3342	777p08	17030	776p08.dat		Flag on Flagpole, Wave with Italy Pattern	o	39	-1	24	False		True	5087	5088
-1310	-3343	777p08	17030	777p08.dat		Flag on Flagpole, Wave with Italy Pattern	o	0	0	0	False		True		
-1311	-3343	777p09	17029	777p09.dat		Flag on Flagpole, Wave with Belgium Pattern	o	0	0	0	False		True		
17029	-3342	777p09	17029	776p09.dat		Flag on Flagpole, Wave with Belgium Pattern	o	39	-1	24	False		True	5087	5088
16797	-3342	777p10	16797	776p10.dat		Flag on Flagpole, Wave with France Pattern	o	39	-1	24	False		True	5087	5088
-1312	-3343	777p10	16797	777p10.dat		Flag on Flagpole, Wave with France Pattern	o	0	0	0	False		True		
-1313	-3343	777p11	2602	777p11.dat		Flag on Flagpole, Wave with Great Britain Pattern	o	0	0	0	False		True		
2602	-3342	777p11	2602	776p11.dat		Flag on Flagpole, Wave with United Kingdom Union Jack Pattern	o	39	-1	24	False		True	5087	5088
2599	-3342	777p12	2599	776p12.dat		Flag on Flagpole, Wave with Portugal Pattern	o	39	-1	24	False		True	5087	5088
-1314	-3343	777p12	2599	777p12.dat		Flag on Flagpole, Wave with Portugal Pattern	o	0	0	0	False		True		
-1315	-3343	777p13	16796	777p13.dat		Flag on Flagpole, Wave with Switzerland Pattern	o	0	0	0	False		True		
16796	-3342	777p13	16796	776p13.dat		Flag on Flagpole, Wave with Switzerland Pattern	o	39	-1	24	False		True	5087	5088
16798	-3342	777p14	16798	776p14.dat		Flag on Flagpole, Wave with Iceland Pattern	o	39	-1	24	False		True	5087	5088
-1316	-3343	777p14	16798	777p14.dat		Flag on Flagpole, Wave with Iceland Pattern	o	0	0	0	False		True		
2840	-3343	777p15	2840	777p15.dat		Flag on Flagpole, Wave with United States (50 stars) Pattern	o	39	-1	24	False		True	5087	5088
121597	-3343	777pb02	121597	777p16.dat		Flag on Flagpole, Wave with Faroe Pattern	o	39	-1	24	False		True	5087	5088
50896	-3352	777pb02ridged	50896	786p17.dat		Flag on Flagpole, Wave with Canada Pattern, Ridged Flagpole	o	39	-1	24	False		True	5087	5088
-1319	-3352	777px7	2601	777pt3.dat		Flag on Flagpole, Wave with Lego Logo Pattern	o	0	0	0	False		True		
-1318	-3352	777px7	2601	777pt2.dat		Flag on Flagpole, Wave with Lego Logo Pattern	o	0	0	0	False		True		
2601	-3352	777px7	2601	x786pt3.dat		Flag on Flagpole, Wave with Lego Logo Pattern	o	39	-1	24	False		True	5087	5088
-1317	-3352	777px7	2601	777pt1.dat		Flag on Flagpole, Wave with Lego Logo Pattern	o	0	0	0	False		True		
86114	-3352	777px7ridged	86114	x786pt3.dat		Flag on Flagpole, Wave with LEGO Logo Pattern, Ridged Flagpole	o	39	-1	24	False		True	5087	5088
-1302	-3342	777px8	2600	776pt0.dat		Flag on Flagpole, Wave with Lego Logo in Red Ellipse Pattern	o	0	0	0	False		True		
2600	-3343	777px8	2600	777pt0.dat		Flag on Flagpole, Wave with LEGO Logo in Red Ellipse Pattern	o	39	-1	24	False		True	5087	5088
-41	39449	78	1176	78.dat		Hose, Ribbed 7mm D. (Undetermined Length Type)	o	0	0	0	False		True		
1176	39449	78	1176	71944.dat		Hose, Ribbed 7mm D. (Undetermined Length)	o	0	0	0	False	hose	True	5135	5138
9073	9073	780	9073	780.dat		Vehicle, Base 6 x 7	o	104	2	25	False		False	5063	5070
9074	9074	781	9074	781.dat		Vehicle, Base 6 x 12	o	104	2	25	False		False	5063	5070
202736	202736	78168	202736	78168.dat		Plate, Modified 2 x 6 with Coupling, Female	o	70	2	9	False		False	5012	5012
203948	203948	78256	203948	78256.dat		Plate, Modified 1 x 2 with Clip on End (Vertical Grip)	o	70	2	9	False		False	5012	5012
205259	205259	78257	205259	78257.dat		Plate, Modified 1 x 1 with Bar Handles on Ends	o	70	2	9	False		False	5012	5012
204010	204010	78258	204010	78258.dat		Bar   2L with Stop Ring	o	6	-1	23	False		False	5019	5019
202804	202804	78329	202804	78329.dat		Plate 1 x 5	o	70	1	7	False		False	5009	
2295	2295	784	2295	784.dat		Vehicle, Digger Bucket Smooth 2 x 4 x 1	o	104	1	25	False		False	5063	5069
201760	201760	78443	201760	78443.dat		Wedge, Plate 6 x 2 Left	o	106	2	8	False		False	5012	5011
201761	201761	78444	201761	78444.dat		Wedge, Plate 6 x 2 Right	o	106	2	8	False		False	5012	5011
9072	9072	785	9072	785.dat		Baseplate 24 x 32 with Studs on Edges	o	7	1	20	False		False	5022	5022
9078	9078	787	9078	787.dat		Fabuland Roof Support Slope, 6 x 2	o	36	-1	10	False		False	5178	5189
-396040	-39604	787c01	39604	787c01.dat		Fabuland Roof Support Slope, 6 x 2 with Red Fabuland Roof Slope without Chimney Hole (787 / 4323)	fromldraw	0	0	0	False		False	0	0
-39605	-39604	787c02	39605	787c02.dat		Fabuland Roof Support Slope, 6 x 2 with Green Fabuland Roof Slope without Chimney Hole (787 / 4323)	fromldraw	0	0	0	False		False	0	0
-39607	-39604	787c03	39607	787c03.dat		Fabuland Roof Support Slope, 6 x 2 with Red Fabuland Roof Slope with Chimney Hole (787 / 789)	fromldraw	0	0	0	False		False	0	0
-39606	-39604	787c04	39606	787c04.dat		Fabuland Roof Support Slope, 6 x 2 with Green Fabuland Roof Slope with Chimney Hole (787 / 789)	fromldraw	0	0	0	False		False	0	0
-39627	-39604	787c05	39627	787c05.dat		Fabuland Roof Support Slope, 6 x 2 with Light Gray Fabuland Roof Slope without Chimney Hole (787 / 4323)	fromldraw	0	0	0	False		False	0	0
205546	205546	78886	205546	78886.dat		Wedge 2 x 2 x 2 (Slope 65 Corner)	o	106	1	5	False		FALSE	5006	5008
9076	9076	789	9076	789.dat		Fabuland Roof Slope with Chimney Hole	o	36	-1	10	False		False	5178	5189
11349	11349	78c02	11349	72504.dat	72504	Hose, Ribbed 7mm D.  2L / 1.6cm	o	53	3	19	False	hose	False	5135	5138
-838	11349	78c02	11349	4113299.dat		Hose, Ribbed 7mm D.  2L	o	0	0	0	False	hose	True		
-1021	11349	78c02	11349	4620070.dat		Hose, Ribbed 7mm D.  2L	o	0	0	0	False	hose	True		
11585	11585	78c03	11585	72706.dat		Hose, Ribbed 7mm D.  3L / 2.4cm	o	53	3	19	False	hose	False	5135	5138
-992	39447	78c04	39447	4506910.dat		Hose, Ribbed 7mm D.  4L	o	0	0	0	False	hose	True		
39447	39447	78c04	39447	71952.dat		Hose, Ribbed 7mm D.  4L / 3.2cm	o	53	3	19	False	hose	False	5135	5138
39448	39448	78c05	39448	72853.dat		Hose, Ribbed 7mm D.  5L / 4.0cm	o	53	3	19	False	hose	False	5135	5138
39449	39449	78c06	39449	71944.dat		Hose, Ribbed 7mm D.  6L / 4.8cm	o	53	3	19	False	hose	False	5135	5138
-585	39449	78c06	39449	57718.dat		Hose, Ribbed 7mm D.  6L	o	0	0	0	False	hose	True		
39450	39450	78c07	39450	57719.dat		Hose, Ribbed 7mm D.  7L / 5.6cm	o	53	3	19	False	hose	False	5135	5138
39451	39451	78c08	39451	71951.dat		Hose, Ribbed 7mm D.  8L / 6.4cm	o	53	3	19	False	hose	False	5135	5138
39452	39452	78c09	39452	71917.dat		Hose, Ribbed 7mm D.  9L / 7.2cm	o	53	3	19	False	hose	False	5135	5138
39453	39453	78c10	39453	71949.dat		Hose, Ribbed 7mm D. 10L / 8.0cm	o	53	3	19	False	hose	False	5135	5138
39454	39454	78c11	39454	71986.dat	71986	Hose, Ribbed 7mm D. 11L / 8.8cm	o	53	3	19	False	hose	False	5135	5138
39455	39455	78c12	39455	71819.dat		Hose, Ribbed 7mm D. 12L / 9.6cm	o	53	3	19	False	hose	False	5135	5138
39457	39457	78c14	39457	71923.dat		Hose, Ribbed 7mm D. 14L / 11.2cm	o	53	3	19	False	hose	False	5135	5138
39458	39458	78c15	39458	71946.dat		Hose, Ribbed 7mm D. 15L / 12.0cm	o	53	3	19	False	hose	False	5135	5138
39459	39459	78c16	39459	71947.dat		Hose, Ribbed 7mm D. 16L / 12.8cm	o	53	3	19	False	hose	False	5135	5138
39460	39460	78c17	39460	22900.dat		Hose, Ribbed 7mm D. 17L / 13.6cm	o	53	3	19	False	hose	False	5135	5138
39461	39461	78c18	39461	72039.dat		Hose, Ribbed 7mm D. 18L / 14.4cm	o	53	3	19	False	hose	False	5135	5138
39462	39462	78c19	39462	43675.dat	43675	Hose, Ribbed 7mm D. 19L / 15.2cm	o	53	3	19	False	hose	False	5135	5138
39467	39467	78c24	39467	23397.dat		Hose, Ribbed 7mm D. 24L / 19.2cm	o	53	3	19	False	hose	False	5135	5138
39469	39469	78c26	39469	33763.dat		Hose, Ribbed 7mm D. 26L / 20.8cm	o	53	3	19	False	hose	False	5135	5138
9075	9075	790	9075	790.dat		Fabuland Roof Chimney Brick 2 x 2	o	36	-1	10	False		False	5178	5189
38008	38008	791	38008	791.dat		Shutter for Window 1 x 3 x 5	o	45	-1	11	False		False	5057	5060
9085	9085	792c01	9085	792c01.dat		Arm Holder Brick 2 x 2 with 2 Rectangle Holes with Arm (792 / 794 / 795)	o	5	-1	21	False		False	5178	5179
9083	9083	792c02	9083	792c02.dat		Arm Holder Brick 2 x 2 with Round Top Hole with Arm (792 / 793 / 795)	o	5	-1	21	False		False	5178	5179
9084	9084	792c03	9084	792c03.dat		Arm Holder Brick 2 x 2 with Round Top Hole with Arms (792 / 793 / 795) (Homemaker Figure / Maxifigure Torso Assembly)	o	5	-1	21	False		False	5178	5179
66444	66444	792c03pb02	66444	792c03pb02.dat		Arm Holder Brick 2 x 2 with Round Top Hole with Arms with United States of America (USA) Flag Pattern (Sticker) - Sets 367-1 / 565-1	o	5	-1	21	False		true	5178	5179
1631	1631	7930	1631	7930.dat		Door 1 x 3 x 4 with Glass	o	28	-1	11	False		False	5057	5058
-8	1631	7930	1631	12.dat		Door 1 x 3 x 4 with Glass	o	0	0	0	False		True		
-1321	1631	7930	1631	7930c01.dat		Door 1 x 3 x 4 with Glass	o	0	0	0	False		True		
205555	205555	79389	205555	79389.dat		Bracket 1 x 1 - 1 x 2	o	12	-1	9	False		False	5012	5013
206513	206513	79393	206513	79393.dat		Tile, Round Corner 3 x 3 Macaroni	o	97	3	8	False		False	5015	
44411	44411	795	44411	795.dat		Arm Piece with Disk and 2 Fingers	o	5	-1	21	False		False	5178	5179
1632	1632	799	1632	799.dat		Vehicle, Steering Gear Axle	o	104	1	25	False		False	5063	5069
1939	1939	7b	1939	451.dat		Tire Smooth Small Dually	o	108	3	25	False		False	5063	5072
1633	1633	8	1633	8.dat		Plate, Modified 2 x 2 with Wheel Holder Bottom	o	70	2	9	False		False	5012	5012
1634	1634	800	1634	800c01.dat		Brick, Modified 2 x 4 with Wheels Holder for Car Steering Gear Axle	o	13	3	3	False		False	5004	5004
1635	14	14pb10	1635	3350p02.dat		Road Sign Round with No Left Turn Pattern	o	76	2	24	False		True	5063	5074
-672	14	80039	1635	80039.dat		Road Sign Round with Left Turn Prohibited Pattern	o	0	0	0	False		True		
1636	14	14pb11	1636	3350p03.dat		Road Sign Round with No Parking (Diagonal Upward to Left) Pattern	o	76	2	24	False		True	5063	5074
-673	14	80045	1636	80045.dat		Road Sign Round with No Parking Pattern	o	0	0	0	False		True		
67305	14	14pb12	67305	3350p04.dat		Road Sign Round with No Parking (Diagonal Upward to Right) Pattern	o	76	2	24	False		True	5063	5074
1637	1637	801	1637	801.dat		Door 1 x 3 x 3 Left with Window and Vertical Handle (Undetermined Type)	o	0	0	0	False		False	5057	5058
1638	1638	802	1638	802.dat		Door 1 x 3 x 3 Right with Window and Vertical Handle (Undetermined Type)	o	0	0	11	False		False	5057	5058
1640	1640	803	1640	803.dat		Vehicle, Base 4 x 12 for Steering Gear	o	104	2	25	False		False	5063	5070
1641	1641	804	1641	804.dat		Vehicle, Base 4 x 14 for Steering Gear	o	104	2	25	False		False	5063	5070
1642	1642	805	1642	805.dat		Vehicle, Base 4 x 16 for Steering Gear	o	104	2	25	False		False	5063	5070
-1412	-1854	80547pb01	1643	2358p01.dat		Baseplate, Road 32 x 32 7-Stud Straight with Road with White Sidelines Pattern	o	0	0	0	False		True		
1643	1643	2358pb04	1643	80547.dat		Baseplate, Road 32 x 32 7-Stud Straight with Road with Green Lines and White Sidelines Pattern	o	7	3	20	False		True	5022	5026
1644	1644	806	1644	806.dat		Vehicle, Base 6 x 17 for Steering Gear	o	104	2	25	False		False	5063	5070
1645	1645	809	1645	809.dat		Baseplate 24 x 40 with Gravel Quarry Sets 360 / 580 Dots Pattern	o	7	1	20	False		False	5022	5022
1646	1646	811	1646	811.dat		Baseplate 16 x 32 with Warehouse Set 341 Stud Pattern	o	7	1	20	False		False	5022	5022
1647	1647	812	1647	812.dat		Train Level Crossing Center Rail Cap Insert 2 x 14 x 2/3	o	102	1	26	False		False	5063	5067
-1189	2128	81294	1648	3351bp15.dat		Road Sign Triangle with Dangerous Intersection Pattern	o	0	0	0	False		True		
-1186	2128	81294	1648	3351ap15.dat		Road Sign Triangle with Dangerous Intersection Pattern	o	0	0	0	False		True		
1648	2128	649pb12	1648	81294.dat		Road Sign Triangle with Dangerous Intersection Pattern	o	76	2	24	False		True	5063	5074
1649	1649	813	1649	813.dat		Train Level Crossing Base	o	102	1	26	False		False	5063	5067
65848	65848	813a	65848	u813a.dat		Train Level Crossing Base - Solid Center	o	102	1	26	False		False	5063	5067
1650	1650	814	1650	814.dat		Train Level Crossing Gate Type 1, Base	o	102	1	26	False		False	5063	5067
1651	1651	815	1651	815.dat		Train Level Crossing Gate Type 1, Crossbar with Red Stripes	o	102	1	26	False		False	5063	5067
1652	1652	816	1652	816.dat		Train Level Crossing Gate Type 1, Handle	o	102	1	26	False		False	5063	5067
1653	1653	817	1653	817.dat		Vehicle, Trailer Base 4 x 8 Bed	o	104	2	25	False		False	5063	5070
1654	1654	818	1654	818.dat		Vehicle, Tipper Bucket 2 x 4	o	104	1	25	False		False	5063	5069
1655	1655	820	1655	820.dat		Garage Floor Plate 8 x 18	o	44	-1	10	False		False	5178	5192
1656	1656	821	1656	821.dat		Garage Door Frame	o	44	-1	10	False		False	5178	5192
74842	74842	822a	74842	822a.dat		Garage Door Solid without Counterweights - No Hinge Pins	o	44	-1	10	False		False	5178	5192
75192	75192	822ac01	75192	822.dat		Garage Door Solid Assembly - Hinge Pin on Counterweights (One Side)	o	44	-1	10	False		False	5178	5192
74843	74843	822b	74843	822b.dat		Garage Door Solid without Counterweights - Hinge Pins	o	44	-1	10	False		False	5178	5192
78432	78432	823ac01	78432	823.dat		Garage Door Glass Assembly - Yellow Frame Pattern with Hinge Pins on Counterweights	o	0	0	0	False		False		
1658	74843	823bc01	1658	822bp01.dat		Garage Door Glass Assembly - Yellow Frame Pattern with Hinge Pins on Door	o	44	-1	10	False		True	5178	5192
1660	1660	824	1660	824.dat		Train Base 4 x 7 with Wheels Holder	o	102	1	26	False		False	5063	5067
1661	1661	825	1661	825.dat		Door 1 x 3 x 4 Left with Window	o	28	-1	11	False		False	5057	5058
1662	1661	825p01	1662	825p01.dat		Door 1 x 3 x 4 Left with Window and Red Cross Pattern, Lower	o	30	-1	11	False		True	5057	5058
1663	1661	825p02	1663	825p02.dat		Door 1 x 3 x 4 Left with Window and Red Cross Pattern, Upper	o	30	-1	11	False		True	5057	5058
1664	1664	826	1664	826.dat		Door 1 x 3 x 4 Right with Window	o	28	-1	11	False		False	5057	5058
1665	1664	826p01	1665	826p01.dat		Door 1 x 3 x 4 Right with Window and Red Cross Pattern, Lower	o	30	-1	11	False		True	5057	5058
1666	1664	826p02	1666	826p02.dat		Door 1 x 3 x 4 Right with Window and Red Cross Pattern, Upper	o	30	-1	11	False		True	5057	5058
1667	1667	827	1667	827.dat		Vehicle, Tractor Chassis	o	104	1	25	False		False	5063	5069
1668	1668	828	1668	828.dat		Vehicle, Digger Bucket Arm, Large	o	104	1	25	False		False	5063	5069
1669	1669	837	1669	837.dat		Homemaker Cupboard 4 x 4 x 4 with Door Holder Holes	o	51	-1	10	False		False	5178	5194
1670	1670	838	1670	838.dat		Homemaker Cupboard Door 4 x 4	o	51	-1	10	False		False	5178	5194
1671	1671	839	1671	839.dat		Homemaker Washbasin Sink Base 4 x 4 x 4	o	51	-1	10	False		False	5178	5194
1672	1672	840	1672	840.dat		Homemaker Washbasin Sink	o	51	-1	10	False		False	5178	5194
1673	1673	841	1673	841.dat		Homemaker Stove / Oven 4 x 4 x 3	o	51	-1	10	False		False	5178	5194
1674	1674	842	1674	842.dat		Homemaker Stove / Oven Shelf 4 x 4	o	51	-1	10	False		False	5178	5194
1675	1675	843	1675	843.dat		Homemaker Stove / Oven Door	o	51	-1	10	False		False	5178	5194
95825	95825	84599	95825	84599.dat		Electric 9V Battery Box Power Functions (Rechargeable) with Dark Bluish Gray Bottom	o	33	2	13	False		False	5128	5129
83632	83632	84954	83632	84954.dat	84954	Windscreen 3 x 4 x 3	o	112	-1	11	False		False	5062	
1676	1676	850	1676	850.dat		Ladder 10.4cm (collapsed) 2-Piece / 3-Piece - Bottom Section with 12 Rungs and 2 Stops	o	55	-1	10	False		False	5050	5053
91749	91749	85080	91749	85080.dat	85080	Brick, Round Corner 2 x 2 Macaroni with Stud Notch and Reinforced Underside	o	13	5	2	False		False	5002	5002
1677	1677	851a	1677	851.dat		Ladder 10.4cm (collapsed) 3-Piece - Middle Section with 12 Rungs and 5 Stops	o	55	-1	10	False		False	5050	5053
1678	1678	852	1678	852.dat		Ladder 10.4cm (collapsed) 3-Piece - Top Section with 12 Rungs and 2 Stops	o	55	-1	10	False		False	5050	5053
84601	84601	85489a	84601	85489b.dat		Train Wheel RC, Spoked with Technic Axle Hole and Counterweight, 30 mm D. (Blind Driver)	o	108	1	25	False		False	5063	5072
84602	84602	85489b	84602	85489a.dat		Train Wheel RC, Spoked with Technic Axle Hole and Counterweight, 37 mm D. (Flanged Driver)	o	108	1	25	False		False	5063	5072
86778	86778	85861	86778	85861.dat	85861	Plate, Round 1 x 1 with Open Stud	o	70	3	8	False		False	5010	
102050	102050	85863	102050	85863.dat	85863	Body Microfigure Complete	o	59	1	28	False		False	5101	5105
-1006	85185	85940	85185	4562148.dat		Technic, Liftarm Modified 1 x 2 with Bar	o	0	0	0	False		True		
85185	85185	85940	85185	85940.dat	85940	Technic, Liftarm, Modified Bar Angled 1 x 2	o	94	9	14	False		False	5028	5031
85986	85986	85941	85986	85941.dat	85941	Cylinder Half 2 x 4 x 5 with 1 x 2 Cutout	o	25	1	2	False		False	5018	
85383	85383	85943	85383	85943.dat	85943	Technic, Brick 1 x 2 with Hole and Dual Liftarm Extensions	o	94	3	4	False		False	5028	5029
86443	86443	85945	86443	85945.dat	85945	Minifigure, Headgear Helmet Alien Skull with Fangs	o	59	6	30	False		False	5094	5097
97932	-3409	85947pb03	97932	85947p01.dat		Minifigure, Head, Modified Alien with Tongue and Black Eyes, Black Lines Pattern	o	59	5	29	False		True	5094	5095
125380	-3410	85959pb01b	125380	85959p02.dat		Wave Rounded Straight Large with Bar End (Flame) with Marbled Trans-Yellow Pattern	o	122	-1	12	False		true	5087	5594
98184	-3410	85959pb02	98184	85959p05.dat		Wave Rounded Straight Large with Bar End (Flame) with Marbled Green Pattern	o	122	-1	12	False		true	5087	5594
-1322	-3410	85959pb02	98184	85959p03.dat		Energy Effect Wave Rounded Large (Flame) with Marbled Green Pattern	o	0	0	0	False		True		
106514	-3410	85959pb03	106514	85959p06.dat		Wave Rounded Straight Large with Bar End (Flame) with Marbled Dark Purple Pattern	o	122	-1	12	False		true	5087	5594
123950	-3410	85959pb05	123950	85959p04.dat		Wave Rounded Straight Large with Bar End (Flame) with Marbled Trans-Clear Pattern	o	122	-1	12	False		true	5087	5594
187887	-3410	85959pb06	187887	bl_85959p06.dat		Wave Rounded Straight Large with Bar End (Flame) with Marbled Trans-Brown Pattern	o	122	-1	12	False		true	5087	5594
87332	87332	85961	87332	85961.dat	85961	Minifigure Armor Breastplate with Back Stud	o	59	2	31	False		False	5101	5104
85206	85206	85962	85206	85962.dat	85962	Windscreen 8 x 8 x 5 Dome with Dual 2 Fingers	o	112	-1	11	False		False	5062	
87319	87319	85969	87319	85969.dat	85969	Wheel Cover 5 Spoke Thick - for Wheel 56145	o	108	2	25	False		False	5063	5559
87318	87318	85970	87318	85970.dat	85970	Slope, Curved 10 x 1	o	81	2	6	False		False	5007	
-445	87318	85970	87318	13731.dat		Slope, Curved 10 x 1	o	0	0	0	False		True		
85586	85586	85974	85586	85974.dat	85974	Minifigure, Hair Female Mid-Length with Part over Right Shoulder	o	59	3	30	False		False	5094	5096
85558	85558	85975	85558	85975.dat	85975	Cone 1 1/6 x 1 1/6 x 2/3 (Fez)	o	20	1	2	False		False	5002	5005
86011	86011	85976	86011	85976.dat	85976	Train, Track Plastic, Narrow, Curve	o	102	2	26	False		False	5063	5068
86010	86010	85977	86010	85977.dat	85977	Train, Track Plastic, Narrow, Ramp, 5 Bricks Elevation	o	102	2	26	False		False	5063	5068
109304	109304	85983	109304	85983.dat	85983	Motorcycle Fairing, Vintage	o	75	-1	25	False		False	5063	5065
109479	-109479	85983c01	109479	85983c01.dat		Motorcycle Vintage with Black Chassis and Light Bluish Gray Wheels	o	75	-1	25	False		False	5063	5065
84941	109304	85983pb01	84941	85983p02.dat		Motorcycle Fairing, Vintage with Dark Red Trim Pattern	o	75	-1	25	False		True	5063	5065
